,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
5415,100.54620,0.05863,-97.77232,-1.27830,200.61355,-146.10431,Casahouse,0.26600,0.20669,10.42969,-0.53295,True,453.84482
5416,100.52238,-1.19765,-97.97596,-1.26366,200.58647,-141.39185,Casahouse,-0.41421,1.53618,13.93005,0.00266,True,453.62394
5417,100.81448,0.49418,-101.45630,-1.28968,200.88495,-146.45095,Casahouse,-0.03782,-0.74692,9.87893,-0.62861,True,453.34425
5418,100.55737,-0.36092,-99.38011,-1.26936,200.62219,-143.49611,Casahouse,0.09408,-0.82374,13.65665,-2.53527,True,453.09680
5419,99.86192,0.74493,-103.17151,-1.29180,199.93289,-145.25752,Beach,1.98377,-2.79215,10.68404,-2.73848,True,447.72382
5420,99.56303,0.12230,-100.07736,-1.24603,199.62119,-140.46685,Beach,1.08183,-0.75820,11.18369,-3.26788,True,447.77645
5421,100.93500,0.46260,-101.40347,-1.27880,201.00241,-144.30543,Casahouse,-2.40372,-1.56356,9.77032,-1.69390,True,453.97325
5422,100.36363,-0.60375,-98.08160,-1.23518,200.41953,-137.05909,Casahouse,0.17263,-0.49647,12.72964,-1.33407,True,452.77735
5423,99.99435,-0.04821,-100.21871,-1.25516,200.05568,-140.77159,Beach,-0.52376,-0.12457,11.03343,2.39756,True,449.86239
5424,102.72217,1.25632,-102.30156,-1.28138,202.79034,-147.57000,Sublime,0.89577,2.74474,10.77270,-2.15098,True,462.46007
5425,102.22498,-0.13761,-100.75514,-1.26137,202.28795,-144.92565,Sublime,1.67209,-0.46309,11.02012,-2.62478,True,460.74735
5426,99.64307,0.04756,-96.58541,-1.24339,199.70101,-138.12357,Beach,-0.57800,-0.77671,12.27306,-1.79478,True,449.92263
5427,99.19568,0.20135,-94.06438,-1.25050,199.25518,-137.47499,Beach,-0.45265,0.72808,10.85301,-0.04418,True,448.94618
5428,100.85796,-0.18217,-99.87491,-1.25240,200.91831,-143.13653,Casahouse,1.51241,0.43061,8.25825,-0.22736,True,454.35233
5429,99.98910,0.61022,-104.16495,-1.24318,200.04695,-137.12816,Beach,1.41057,-2.90172,10.19995,0.45544,True,447.86303
5430,100.66493,0.25728,-99.04793,-1.25826,200.72696,-142.89197,Casahouse,-1.54722,0.21151,14.84244,-1.24177,True,453.80070
5431,101.47478,1.02024,-98.09911,-1.28423,201.54372,-150.03973,Mojodojo,-2.38552,0.33491,9.14724,-1.14269,True,458.32436
5432,99.65227,0.46058,-100.42819,-1.26810,199.71844,-142.73377,Beach,-0.36307,-0.55856,11.34031,2.29131,True,448.04725
5433,100.11419,-0.30088,-93.89803,-1.28493,200.18301,-149.69102,Casahouse,2.77467,0.60127,10.13774,-0.71070,True,453.62194
5434,100.58552,0.28413,-97.70119,-1.24251,200.64317,-139.84619,Casahouse,-1.59766,1.32965,13.40467,-0.35318,True,454.07702
5435,99.52877,-0.53121,-99.01645,-1.27302,199.59577,-143.77475,Beach,-0.68525,-0.85198,9.20841,0.23353,True,448.13563
5436,100.45611,0.32110,-106.79966,-1.25749,200.51888,-141.63634,Casahouse,-1.18147,0.89332,11.93288,1.41085,True,448.88072
5437,99.53436,0.09911,-101.18730,-1.26401,199.59758,-142.76860,Beach,0.01292,1.20739,11.18126,-1.45188,True,447.07814
5438,99.24102,-1.14032,-98.52672,-1.26597,199.30565,-143.31443,Beach,1.22101,2.62901,10.21991,-1.66519,True,446.94176
5439,98.62151,-1.01203,-99.10032,-1.23979,198.67821,-133.36810,Horses,-0.24445,-0.41816,11.41359,-2.35598,True,443.55737
5440,100.43715,-0.26690,-99.09508,-1.26216,200.49987,-145.70538,Casahouse,-0.57093,1.38789,10.75782,-1.91649,True,452.63821
5441,99.30384,-0.41361,-101.67218,-1.28528,199.37324,-145.56425,Beach,0.05306,-0.25314,13.45251,-2.22317,True,445.68310
5442,100.30804,0.93503,-93.75892,-1.27607,200.37615,-147.84464,Casahouse,-1.49451,-2.35874,12.07374,-0.86302,True,454.66071
5443,100.85442,-0.27033,-102.02015,-1.23607,200.91020,-139.59259,Casahouse,-2.31713,0.17188,10.66932,-1.54745,True,453.26201
5444,102.11348,0.69917,-102.71994,-1.26309,202.17689,-145.94514,Sublime,2.66505,-2.44837,9.13427,-1.63404,True,459.20744
5445,99.28123,0.96321,-92.95921,-1.25874,199.34464,-141.13113,Beach,0.16741,0.71143,14.65172,-1.29587,True,449.92657
5446,99.46999,-0.96436,-99.94377,-1.25967,199.53308,-143.73849,Beach,-1.42210,0.13045,12.18348,3.54556,True,447.37808
5447,99.65861,-0.69004,-99.02353,-1.27643,199.72524,-147.00864,Beach,1.68942,-2.60919,12.43900,-3.60263,True,448.78129
5448,99.89696,-0.05157,-98.37946,-1.27041,199.96240,-147.02999,Beach,-0.70996,0.49027,9.98850,2.06775,True,450.29508
5449,99.19988,-0.52263,-90.10795,-1.29346,199.27024,-146.95493,Beach,0.86865,0.73084,12.14921,-0.37999,True,450.94541
5450,100.82472,1.07531,-105.80607,-1.24651,200.88532,-139.15415,Casahouse,-0.00157,1.03727,13.60687,2.68685,True,451.22056
5451,100.71658,0.89709,-99.25564,-1.29669,200.78983,-151.55153,Casahouse,0.27902,-0.10086,11.27063,-1.61470,True,453.95508
5452,100.68149,-0.69370,-100.83839,-1.27942,200.75048,-145.43452,Casahouse,-3.33138,1.87165,10.80696,-3.70168,True,452.98825
5453,98.65911,-0.95209,-107.81076,-1.28722,198.72884,-145.13168,Horses,-0.25408,0.31221,11.63518,-3.17508,True,439.39018
5454,100.72926,0.68902,-102.20841,-1.27871,200.79646,-148.23098,Casahouse,-0.10331,1.06565,10.55549,-1.88206,True,452.54212
5455,98.65991,-0.56835,-99.06208,-1.23140,198.71475,-131.95227,Horses,1.09494,-0.75137,13.20792,-0.92860,True,443.76852
5456,99.77704,0.08143,-101.44243,-1.25015,199.83660,-141.23383,Beach,-0.22544,0.43499,10.18779,-0.86159,True,448.16398
5457,101.38876,-0.56215,-94.69143,-1.24179,201.44571,-138.64602,Mojodojo,-0.42455,-0.19266,8.90116,-0.31114,True,459.59808
5458,98.86514,0.76312,-99.90958,-1.27694,198.93420,-145.11757,Horses,-0.64184,0.08373,12.70046,1.26075,True,444.37092
5459,99.75143,0.03670,-98.38687,-1.23170,199.80707,-135.41386,Beach,-0.13079,-0.45701,10.76417,1.47628,True,449.56373
5460,98.87790,-0.53630,-103.41900,-1.26277,198.94113,-140.27087,Horses,-1.03265,0.52236,9.77492,-3.80464,True,442.68002
5461,101.41175,-0.94709,-99.95218,-1.27808,201.47973,-150.01936,Mojodojo,0.76904,1.63568,7.37283,3.90071,True,457.08264
5462,100.26164,0.15312,-102.58544,-1.26860,200.32649,-143.74154,Casahouse,-0.91571,1.28691,10.70115,-2.32020,True,450.01548
5463,101.63349,0.16106,-101.73984,-1.26322,201.69819,-145.82039,Mojodojo,0.41533,-0.16702,13.19766,3.01378,True,457.29753
5464,102.00616,1.28790,-105.69512,-1.26873,202.07245,-147.37579,Sublime,0.06145,0.61537,10.86143,2.66097,True,457.18322
5465,98.84911,-2.45977,-98.65991,-1.26597,198.91315,-143.90878,Horses,2.19222,0.45413,9.46020,0.81590,True,444.91560
5466,100.24011,0.05010,-101.59936,-1.25612,200.30246,-141.81201,Casahouse,0.64439,0.23716,11.39848,1.68432,True,450.40089
5467,101.51656,-0.63330,-101.59093,-1.29208,201.58744,-152.16107,Mojodojo,-1.25050,-0.88787,8.39656,-1.26638,True,456.78731
5468,98.28845,-0.35645,-100.10525,-1.28699,198.35695,-144.70663,Horses,-1.93141,-3.61106,12.99669,-1.99108,True,441.38960
5469,99.82838,-1.12616,-101.48865,-1.30187,199.90295,-149.81550,Beach,-0.12602,0.33511,10.20342,1.68768,True,448.39757
5470,99.29363,0.28697,-100.01037,-1.28757,199.36305,-147.98081,Beach,-0.77398,-0.25019,13.91120,0.39669,True,446.46295
5471,99.66421,-0.36603,-100.38809,-1.29504,199.73801,-147.89036,Beach,-0.36313,-0.81687,8.71520,3.04073,True,448.12699
5472,100.91438,-0.13550,-105.55972,-1.25749,200.97683,-142.97136,Casahouse,-0.83441,-0.45549,9.85330,2.41469,True,451.79204
5473,100.10434,-0.84351,-103.24422,-1.24185,200.16341,-135.35511,Casahouse,-0.03067,-0.75988,10.77330,4.14628,True,448.89960
5474,97.43164,0.23187,-97.10213,-1.26976,197.49738,-142.29800,Horses,-0.34303,0.49125,14.13287,-1.02656,True,438.60714
5475,99.09461,0.27154,-97.75224,-1.29211,199.16522,-146.15765,Beach,2.02540,-1.90487,12.13421,-1.79985,True,446.59694
5476,99.73761,0.58304,-107.44801,-1.24542,199.79587,-137.05498,Beach,2.39513,-1.46767,8.71540,-1.02570,True,444.96403
5477,101.04349,-0.39373,-98.28106,-1.26232,201.10668,-143.79692,Mojodojo,-0.93676,-1.05943,11.38708,-3.04721,True,456.07695
5478,102.03764,1.20573,-98.21887,-1.27255,202.10467,-148.94000,Sublime,0.65530,-0.60228,11.06218,0.80357,True,461.07874
5479,100.31596,-0.48182,-101.38136,-1.24042,200.37265,-134.96946,Casahouse,0.01227,0.51336,10.90998,0.02673,True,450.88914
5480,99.06226,-0.20612,-94.92551,-1.29049,199.13163,-144.83264,Beach,-1.32791,0.43351,14.36130,-0.29919,True,447.84853
5481,100.75078,-0.47490,-97.01952,-1.22573,200.80600,-137.56955,Casahouse,0.63394,0.10898,10.67111,0.80633,True,455.24415
5482,98.24252,-1.72490,-99.22513,-1.27187,198.30778,-140.60035,Horses,0.54905,1.99578,11.22789,-2.68612,True,441.60006
5483,100.81713,0.58298,-103.10633,-1.23223,200.87202,-135.29802,Casahouse,-1.84696,0.93270,11.04372,-0.36659,True,452.53247
5484,100.59970,-0.11642,-98.78369,-1.26574,200.66370,-143.67112,Casahouse,2.59321,1.48919,12.52756,-0.98078,True,453.60666
5485,101.68198,-0.27935,-99.61858,-1.24079,201.73886,-140.94500,Mojodojo,-0.64707,0.74558,13.73514,-3.84109,True,458.60063
5486,100.14280,0.71230,-100.08005,-1.28455,200.21185,-147.90718,Casahouse,-0.29261,0.61062,11.72787,-1.75593,True,450.67400
5487,98.01926,-0.15952,-93.24378,-1.27201,198.08469,-141.22116,Horses,-2.06870,-1.08875,10.91138,-2.15350,True,443.47441
5488,98.62901,-0.68420,-99.08464,-1.26322,198.69245,-141.73128,Horses,2.31526,1.16210,9.65371,-1.97458,True,443.60275
5489,98.52883,0.73910,-101.54694,-1.26165,198.59141,-142.61410,Horses,0.35066,-0.66820,10.06822,-4.06421,True,441.87070
5490,97.23047,-0.00070,-92.04825,-1.24848,197.29145,-135.62245,Horses,0.68344,0.09346,11.81565,4.07864,True,440.12822
5491,99.24792,-0.46014,-98.44653,-1.24814,199.30768,-138.49517,Beach,-0.19208,-0.30846,9.43146,-3.22868,True,447.01635
5492,100.28634,-0.63273,-103.40640,-1.26271,200.35103,-141.86098,Casahouse,2.45030,-0.64423,11.59681,-1.77030,True,449.72851
5493,100.69073,1.44322,-103.75358,-1.25419,200.75155,-141.52441,Casahouse,1.92996,-2.41366,10.35066,-2.01336,True,451.57687
5494,99.83994,0.26237,-97.68267,-1.28590,199.91084,-147.63693,Beach,-1.39016,0.08941,9.27149,1.23014,True,450.35836
5495,97.84831,0.75370,-97.34691,-1.23237,197.90340,-132.66405,Horses,2.42743,-0.76398,9.83274,-3.31738,True,440.56808
5496,98.19124,-0.81806,-98.57695,-1.29323,198.26164,-147.88133,Horses,1.04930,0.84652,8.70150,3.62129,True,441.66772
5497,99.19177,-0.34863,-99.43930,-1.24610,199.25114,-140.07017,Beach,0.21379,0.19780,11.39576,1.89620,True,446.23921
5498,101.50403,-0.09264,-94.32511,-1.29837,201.57573,-154.54909,Mojodojo,-2.02373,-0.57113,12.22796,-1.46041,True,460.35759
5499,100.56344,-0.19017,-99.28075,-1.27906,200.63207,-146.06680,Casahouse,-1.42310,0.04700,12.61176,-0.28519,True,453.17680
5500,100.49696,0.54126,-97.92369,-1.23935,200.55343,-136.42102,Casahouse,-2.22090,-1.35736,11.99034,-1.17136,True,453.52295
5501,99.98061,-0.02556,-99.65598,-1.27609,200.04711,-145.63876,Beach,0.13999,-0.13439,9.35441,0.64989,True,450.07504
5502,99.18963,-0.66598,-98.28399,-1.28189,199.25818,-145.57049,Beach,0.01346,-0.24423,10.33852,3.60693,True,446.80613
5503,100.04100,0.27683,-101.54520,-1.25785,200.10292,-141.44242,Casahouse,0.32587,-0.58075,10.54930,-2.47309,True,449.43241
5504,99.98759,-0.03023,-96.49706,-1.26013,200.05127,-141.20151,Beach,0.32659,-0.28704,10.19164,-0.47072,True,451.68943
5505,100.47232,0.74617,-97.74600,-1.26822,200.53842,-147.56846,Casahouse,1.65969,1.50974,11.58356,0.48623,True,453.48861
5506,100.46934,0.99010,-96.27300,-1.30030,200.54409,-150.66321,Casahouse,0.53142,0.22602,9.48697,1.44555,True,454.21021
5507,100.04380,-0.68296,-102.44094,-1.26162,200.10683,-144.14697,Casahouse,0.66681,0.44768,10.56906,0.13670,True,448.99854
5508,100.11909,-0.15568,-100.94122,-1.27105,200.18631,-143.56540,Casahouse,-0.89881,-0.99302,10.19393,-3.80985,True,450.12485
5509,99.05567,-0.65077,-93.49196,-1.26583,199.11912,-141.32541,Beach,-0.72427,-2.47116,10.41058,-0.95155,True,448.53238
5510,102.66286,1.51997,-103.92435,-1.27971,202.73255,-150.36407,Sublime,0.72441,-1.16782,10.27002,3.63319,True,461.35214
5511,99.59602,-1.16909,-98.19312,-1.26801,199.66102,-146.90034,Beach,-1.71566,-1.37169,11.79011,-1.37684,True,448.88352
5512,98.91052,0.13721,-99.47591,-1.28590,198.97960,-147.46308,Horses,1.98800,-0.74529,10.73559,-2.13985,True,444.81466
5513,100.23931,1.17682,-97.87513,-1.28736,200.30931,-151.47816,Casahouse,0.09715,-0.12384,11.66445,-1.90914,True,452.25899
5514,100.28153,0.95899,-99.27292,-1.27808,200.34854,-146.76310,Casahouse,-1.90062,1.43200,9.64316,-2.58413,True,451.77118
5515,100.69405,-0.38772,-103.96278,-1.26261,200.75693,-142.25115,Casahouse,-1.54297,0.73117,11.87688,-1.52934,True,451.48886
5516,99.43669,0.25270,-99.78542,-1.25981,199.49909,-140.00023,Beach,1.34422,1.37406,11.47974,-2.86968,True,447.29075
5517,98.86084,-0.57021,-101.33613,-1.27665,198.92765,-145.83220,Horses,-0.26636,1.18934,11.68754,-2.72115,True,443.63613
5518,98.64453,1.03144,-94.71574,-1.28850,198.71441,-146.34621,Horses,-0.81788,-0.49936,13.17066,-1.59461,True,445.86481
5519,100.75193,2.18003,-95.07653,-1.26013,200.81511,-143.92653,Casahouse,-0.11013,-0.24231,7.68058,1.74671,True,456.22141
5520,100.09381,-0.62130,-100.65393,-1.27208,200.15905,-143.22702,Casahouse,0.67724,0.97112,9.20177,-2.34545,True,450.14206
5521,99.11590,-0.24164,-100.90198,-1.28985,199.18754,-145.96873,Beach,-0.93647,-0.13163,10.92117,5.68165,True,445.12853
5522,100.81496,0.50548,-106.23993,-1.26924,200.87988,-144.87364,Casahouse,-0.93152,2.15451,11.45636,-2.43622,True,450.95484
5523,99.17977,0.37751,-98.67959,-1.30322,199.25523,-148.53596,Beach,0.72356,0.42930,11.37121,1.32179,True,446.55903
5524,101.94618,1.94665,-98.62972,-1.23436,202.00250,-138.90675,Mojodojo,0.00010,-0.70534,8.98197,2.53879,True,460.41603
5525,99.25915,-0.94230,-105.06850,-1.27524,199.32504,-141.62993,Beach,0.29765,-0.96512,9.77806,0.66319,True,443.76148
5526,100.21214,0.82176,-97.66567,-1.25603,200.27312,-142.27806,Casahouse,-0.38629,-0.67248,9.70622,-1.88108,True,452.22784
5527,99.18867,-0.93111,-96.37920,-1.30185,199.26260,-148.50799,Beach,0.30638,0.11627,10.01320,-1.57251,True,447.75377
5528,100.43831,0.66353,-99.75223,-1.26677,200.50250,-144.20703,Casahouse,-1.54054,1.35703,12.00254,-0.46586,True,452.31542
5529,99.29347,-1.75635,-92.27279,-1.26400,199.35741,-142.72962,Beach,0.42520,-1.78910,12.48307,-1.92809,True,450.33094
5530,100.19823,0.60011,-100.75583,-1.27678,200.26550,-146.83178,Casahouse,-0.85455,-1.94762,13.28188,-1.84803,True,450.61324
5531,99.21700,0.29005,-99.77422,-1.28192,199.28479,-148.21660,Beach,0.00969,1.36150,12.73442,-2.37105,True,446.19789
5532,101.05475,-0.48834,-100.75900,-1.28806,201.12613,-149.29771,Mojodojo,-1.33223,-0.36478,10.37862,1.76572,True,454.89426
5533,100.28331,-1.41024,-106.18181,-1.28112,200.35098,-147.44345,Casahouse,-1.02248,1.39309,10.97624,-0.53173,True,448.32567
5534,101.75483,0.18115,-95.64228,-1.27246,201.82235,-146.92405,Mojodojo,1.03896,0.13541,12.52910,2.16936,True,460.95299
5535,99.06833,-0.64753,-98.31705,-1.29187,199.13969,-147.81234,Beach,0.81547,-0.85574,10.34402,1.47422,True,446.18313
5536,100.10043,0.36945,-94.00725,-1.29195,200.17125,-149.36851,Casahouse,-0.15457,0.15283,10.34608,-3.05067,True,453.49854
5537,98.85946,0.32507,-98.92380,-1.27648,198.92591,-143.89698,Horses,1.79938,-0.25820,10.47514,-2.51641,True,444.83537
5538,99.72534,-0.29640,-98.60276,-1.30144,199.80053,-150.61889,Beach,-0.50992,0.13927,12.37245,1.11413,True,449.32532
5539,98.72899,-1.08902,-96.83713,-1.27013,198.79305,-141.16395,Horses,0.69790,-0.26779,10.75216,-0.08480,True,445.22638
5540,100.24893,0.42437,-100.86792,-1.27622,200.31531,-145.44750,Casahouse,-1.04087,-0.75429,10.20174,-0.91075,True,450.81070
5541,98.86238,-0.83476,-95.29035,-1.28796,198.93199,-148.52566,Horses,2.20900,-1.77485,9.53380,-2.59443,True,446.66672
5542,99.75635,-1.43263,-100.69654,-1.27535,199.82271,-147.57351,Beach,1.79225,0.37386,12.04893,1.33581,True,448.43347
5543,100.01615,-0.54691,-98.59633,-1.26376,200.07998,-143.72143,Casahouse,-2.56623,-0.34204,7.77039,2.58004,True,450.78260
5544,101.59756,1.05007,-107.22113,-1.28654,201.66594,-153.28592,Mojodojo,1.99013,-2.87452,10.71271,-0.88832,True,454.37724
5545,99.17535,0.56187,-94.82754,-1.26303,199.23888,-141.98131,Beach,2.33752,3.70310,8.87182,1.16625,True,448.46298
5546,99.33323,-0.49455,-97.23627,-1.29021,199.40348,-147.49842,Beach,-2.19991,3.00642,10.94762,-1.92646,True,448.04802
5547,100.06503,-1.22175,-97.45368,-1.29320,200.13788,-148.27183,Casahouse,-1.02453,-0.54527,12.94217,0.49368,True,451.59831
5548,100.36637,0.82902,-101.75320,-1.24263,200.42536,-139.58138,Casahouse,-0.42211,-0.98072,9.78315,1.56437,True,450.95527
5549,99.67680,-0.04882,-97.18816,-1.27171,199.74276,-144.79439,Beach,-0.97515,-1.21813,11.79658,-1.11269,True,449.78993
5550,100.66710,0.31849,-103.52678,-1.28844,200.73675,-147.83521,Casahouse,0.87183,-1.16378,9.66966,3.21231,True,451.57213
5551,100.30526,0.51013,-97.83959,-1.27420,200.37110,-142.72450,Casahouse,-1.15298,-0.29765,10.35805,2.93645,True,452.60651
5552,98.24166,0.11372,-97.97198,-1.28204,198.30975,-143.62861,Horses,2.11563,0.92527,10.59753,-2.34926,True,442.22229
5553,101.13347,0.61958,-102.88508,-1.26274,201.19620,-142.93066,Mojodojo,-2.50014,1.58751,13.31228,-1.00750,True,454.22480
5554,101.91244,0.23407,-103.93466,-1.25992,201.97497,-145.07729,Mojodojo,-0.54144,3.37242,9.97269,-1.33651,True,457.59487
5555,102.00204,0.60495,-103.55228,-1.28155,202.07044,-147.87092,Sublime,1.21012,-0.52137,11.86204,-2.21823,True,458.23406
5556,100.19035,0.99194,-104.77203,-1.28472,200.25869,-147.83392,Casahouse,0.54405,1.16481,12.05529,0.04866,True,448.56575
5557,100.67776,-0.51393,-102.30811,-1.27135,200.74324,-143.28719,Casahouse,-1.63197,0.51641,12.60200,-3.09023,True,452.23477
5558,100.56060,-0.26506,-104.23757,-1.25336,200.62092,-140.29726,Casahouse,1.07669,-2.98544,11.46224,-0.68785,True,450.68421
5559,100.23907,0.02589,-95.78768,-1.23885,200.29537,-138.97723,Casahouse,2.84628,-2.13896,11.14095,-3.40303,True,453.30153
5560,99.90090,0.56887,-101.06152,-1.26846,199.96545,-142.92041,Beach,-0.76767,0.26350,10.18373,-1.95464,True,448.97373
5561,101.66786,1.53899,-101.02199,-1.28524,201.73661,-148.80916,Mojodojo,-0.39295,1.27668,10.29961,-0.49585,True,457.82829
5562,97.79744,-0.19527,-97.54867,-1.27407,197.86477,-141.51673,Horses,-0.43672,-0.84526,8.97236,2.46371,True,440.21288
5563,101.08760,1.08185,-100.24591,-1.27792,201.15412,-148.60454,Mojodojo,0.52022,-0.47766,9.98716,-3.78408,True,455.31506
5564,101.21251,0.53536,-99.64342,-1.25063,201.27365,-143.11077,Mojodojo,0.08206,0.13000,7.81184,2.60311,True,456.24084
5565,99.93965,-0.21049,-100.68353,-1.27489,200.00618,-144.59773,Beach,2.21631,0.06446,8.57480,3.58621,True,449.35648
5566,99.67468,-1.11304,-96.62543,-1.28684,199.74317,-144.40431,Beach,1.11806,-1.37420,11.94656,-0.04284,True,450.06068
5567,100.41357,0.38287,-99.33245,-1.22965,200.46829,-137.62330,Casahouse,-0.28792,-0.32237,10.51649,-0.07088,True,452.40164
5568,99.98764,-0.40397,-95.46039,-1.27704,200.05585,-145.15434,Beach,1.01593,-1.32167,9.50492,2.26320,True,452.20802
5569,100.18317,1.00118,-102.27448,-1.26998,200.24879,-143.44668,Casahouse,1.10634,-0.18570,11.27724,-0.57187,True,449.77860
5570,101.24715,-0.90808,-96.15311,-1.27130,201.31412,-148.14342,Mojodojo,-2.47115,-1.22586,10.72991,-2.07691,True,458.15917
5571,99.11264,-0.92101,-100.18179,-1.27987,199.18077,-145.09030,Beach,-0.22608,-0.03851,8.85983,1.51114,True,445.47230
5572,99.39450,-0.83804,-99.62190,-1.26265,199.45862,-140.53663,Beach,-1.54358,-1.34262,8.99833,3.56587,True,447.16156
5573,99.99058,-0.05417,-102.50040,-1.23192,200.04647,-138.36647,Beach,-0.08386,-0.71061,10.23680,1.99842,True,448.70269
5574,100.99474,0.05905,-102.96178,-1.28161,201.06327,-150.79314,Casahouse,0.31204,-0.30281,9.22018,3.32231,True,453.49280
5575,100.20276,-0.50402,-106.42398,-1.28818,200.27224,-147.97297,Casahouse,-0.29963,0.28241,11.81816,-0.77681,True,447.80182
5576,100.70214,0.35036,-98.48940,-1.25693,200.76512,-142.42948,Casahouse,0.93287,0.25627,9.94126,2.41334,True,454.26602
5577,98.65338,-1.07843,-95.75441,-1.28351,198.72186,-145.72025,Horses,-0.37611,-1.00704,10.37048,-1.64032,True,445.38972
5578,98.89639,0.91236,-96.42182,-1.23088,198.95255,-134.78265,Horses,-0.00875,-0.03952,10.84173,1.43312,True,446.27102
5579,99.70872,-0.16309,-97.98126,-1.26121,199.77158,-142.79730,Beach,0.46756,-1.17696,8.51486,-2.61943,True,449.55296
5580,101.09866,-0.11966,-94.24324,-1.29504,201.17204,-150.51001,Mojodojo,-0.46669,-1.11935,9.47893,-1.19883,True,458.37170
5581,100.11906,1.01142,-94.74656,-1.23588,200.17532,-139.36503,Casahouse,-0.01006,-0.72376,13.94536,4.12301,True,453.22202
5582,99.81185,0.82042,-97.56828,-1.25537,199.87300,-140.84622,Beach,-2.50907,0.98877,10.69331,-1.93324,True,450.27511
5583,100.32001,0.22520,-99.72315,-1.23823,200.37612,-135.88548,Casahouse,2.73569,-0.57393,9.86371,-2.16644,True,451.73846
5584,98.99143,-0.08460,-101.42830,-1.28166,199.06078,-144.90266,Horses,0.27242,-0.38855,10.32817,-1.71367,True,444.24300
5585,100.70425,-0.59239,-99.73970,-1.25605,200.76562,-142.67039,Casahouse,-1.24719,-0.39498,10.30728,-1.99733,True,453.65139
5586,100.11812,0.30601,-98.40156,-1.28501,200.18677,-148.77195,Casahouse,2.23054,-0.02254,11.52117,-2.97159,True,451.38983
5587,98.20935,0.61488,-89.80078,-1.26899,198.27515,-140.23651,Horses,-0.44431,-0.56722,8.74168,3.50157,True,446.14634
5588,101.53080,0.93020,-104.92335,-1.26691,201.59516,-146.05854,Mojodojo,-0.20311,-2.20082,11.65040,-1.64830,True,455.19234
5589,100.30369,1.11402,-99.65914,-1.27680,200.37077,-147.63613,Casahouse,-1.21070,1.81841,11.82699,-2.05341,True,451.68889
5590,101.46650,0.84371,-103.48434,-1.25013,201.52808,-142.84783,Mojodojo,-0.77720,0.63011,9.73397,-2.29904,True,455.59033
5591,100.55739,0.69095,-103.84062,-1.22005,200.61103,-134.29647,Casahouse,-0.23320,0.21106,12.21704,1.18647,True,450.86666
5592,99.01545,1.00675,-99.33900,-1.25108,199.07721,-137.12431,Beach,0.31921,-0.64245,10.40348,3.96141,True,445.40776
5593,100.83522,0.61534,-99.21012,-1.24794,200.89457,-139.45735,Casahouse,1.66577,-0.52657,9.51984,2.63008,True,454.57102
5594,98.56445,0.19103,-98.95741,-1.28612,198.63403,-149.07373,Horses,0.90989,-0.28726,14.19466,-1.07912,True,443.34353
5595,100.28882,0.59459,-93.60196,-1.28111,200.35668,-145.86263,Casahouse,-2.63283,1.31064,11.61884,-2.19485,True,454.64312
5596,101.50768,0.00197,-98.60191,-1.24896,201.56690,-137.90221,Mojodojo,0.50420,-1.49639,10.08410,-2.20997,True,458.23745
5597,100.88171,0.13019,-97.68782,-1.23647,200.93904,-138.76400,Casahouse,0.76230,0.69768,10.50279,1.78781,True,455.56462
5598,98.27186,0.05784,-99.34031,-1.23502,198.32729,-132.38499,Horses,0.06335,1.48268,11.25883,-1.48179,True,441.68916
5599,99.63657,-0.31532,-101.89593,-1.22952,199.69235,-137.06802,Beach,-0.44937,0.05310,11.78525,4.85361,True,447.23489
5600,101.38482,1.15418,-101.10204,-1.27069,201.44983,-144.33121,Mojodojo,-0.40253,0.54588,11.73553,-3.19507,True,456.37310
5601,99.50721,0.66811,-98.82302,-1.24938,199.56656,-140.62207,Beach,-2.38549,1.94782,11.46326,-1.73859,True,448.12455
5602,101.05827,-0.16031,-102.81283,-1.28901,201.12776,-149.33908,Mojodojo,-0.47083,1.10690,13.09494,-1.80622,True,453.88491
5603,99.12693,1.01085,-96.74390,-1.24136,199.18388,-136.44405,Beach,0.30895,1.95503,12.03290,-1.15301,True,447.26268
5604,97.88280,-0.59883,-102.10673,-1.26018,197.94642,-139.93256,Horses,1.79973,0.64303,13.33894,-2.02337,True,438.36066
5605,99.50985,-0.00032,-97.61013,-1.26715,199.57590,-139.97225,Beach,1.67304,-0.23297,10.31178,0.80884,True,448.74417
5606,100.34140,0.00958,-97.66858,-1.29120,200.41355,-148.95155,Casahouse,1.48502,0.13518,12.81050,2.31209,True,452.87270
5607,97.91479,-0.49983,-93.96909,-1.26077,197.97782,-139.32323,Horses,-0.96324,-0.02579,13.27451,-1.29008,True,442.58939
5608,100.83919,0.67459,-98.44937,-1.25424,200.90213,-141.08007,Casahouse,0.47398,0.53234,10.52127,-0.49589,True,454.97129
5609,101.46393,1.24845,-102.18355,-1.29214,201.53491,-151.36924,Mojodojo,0.49110,1.15652,8.42079,2.03878,True,456.22786
5610,98.29856,-1.06847,-98.64090,-1.27616,198.36439,-144.51233,Horses,-0.42248,0.97513,13.71557,1.04811,True,442.17235
5611,98.97766,0.07603,-99.84904,-1.28649,199.04929,-146.08274,Horses,1.30161,0.14032,10.71612,0.15697,True,444.96377
5612,100.68014,-0.43234,-99.74250,-1.27978,200.74709,-144.99271,Casahouse,-1.61199,1.68912,10.39434,-0.44640,True,453.52944
